Date,Team,Shots,SOT,Corners,Yellow,Red,Shots_last5,SOT_last5,Corners_last5,Yellow_last5,Red_last5
,Arouca,9.0,2.0,3.0,6.0,1.0,13.0,4.6,3.8,2.2,0.2
,Arouca,21.0,4.0,16.0,1.0,0.0,12.6,4.6,3.6,2.8,0.4
,Arouca,11.0,5.0,2.0,2.0,0.0,13.6,4.6,6.4,2.6,0.4
,Arouca,13.0,6.0,8.0,2.0,1.0,13.6,4.4,6.0,2.6,0.4
,Arouca,13.0,3.0,7.0,2.0,0.0,13.0,4.4,6.2,3.0,0.6
,Arouca,10.0,7.0,4.0,2.0,0.0,13.4,4.0,7.2,2.6,0.4
,Arouca,18.0,5.0,5.0,2.0,0.0,13.6,5.0,7.4,1.8,0.2
,Arouca,9.0,2.0,1.0,3.0,0.0,13.0,5.2,5.2,2.0,0.2
,Arouca,15.0,7.0,4.0,2.0,0.0,12.6,4.6,5.0,2.2,0.2
,Arouca,13.0,7.0,1.0,1.0,0.0,13.0,4.8,4.2,2.2,0.0
,Arouca,14.0,4.0,6.0,2.0,0.0,13.0,5.6,3.0,2.0,0.0
,Arouca,14.0,4.0,3.0,2.0,0.0,13.8,5.0,3.4,2.0,0.0
,Arouca,9.0,1.0,3.0,1.0,0.0,13.0,4.8,3.0,2.0,0.0
,Arouca,28.0,17.0,13.0,4.0,0.0,13.0,4.6,3.4,1.6,0.0
,Arouca,14.0,5.0,1.0,3.0,0.0,15.6,6.6,5.2,2.0,0.0
,Arouca,17.0,5.0,6.0,3.0,0.0,15.8,6.2,5.2,2.4,0.0
,Arouca,15.0,7.0,5.0,1.0,0.0,16.4,6.4,5.2,2.6,0.0
,Arouca,5.0,2.0,3.0,3.0,0.0,16.6,7.0,5.6,2.4,0.0
,Arouca,15.0,3.0,5.0,2.0,0.0,15.8,7.2,5.6,2.8,0.0
,Arouca,10.0,4.0,9.0,2.0,0.0,13.2,4.4,4.0,2.4,0.0
,Arouca,6.0,2.0,2.0,3.0,0.0,12.4,4.2,5.6,2.2,0.0
,Arouca,11.0,2.0,6.0,4.0,0.0,10.2,3.6,4.8,2.2,0.0
,Arouca,4.0,0.0,2.0,3.0,1.0,9.4,2.6,5.0,2.8,0.0
,Arouca,13.0,4.0,9.0,2.0,0.0,9.2,2.2,4.8,2.8,0.2
,Arouca,12.0,3.0,7.0,2.0,0.0,8.8,2.4,5.6,2.8,0.2
,Arouca,9.0,4.0,4.0,3.0,0.0,9.2,2.2,5.2,2.8,0.2
,Arouca,10.0,5.0,5.0,0.0,0.0,9.8,2.6,5.6,2.8,0.2
,Arouca,19.0,6.0,5.0,3.0,0.0,9.6,3.2,5.4,2.0,0.2
,Arouca,16.0,5.0,10.0,3.0,0.0,12.6,4.4,6.0,2.0,0.0
,Arouca,15.0,7.0,9.0,3.0,0.0,13.2,4.6,6.2,2.2,0.0
,Arouca,12.0,6.0,4.0,2.0,0.0,13.8,5.4,6.6,2.4,0.0
,Arouca,3.0,1.0,3.0,0.0,0.0,14.4,5.8,6.6,2.2,0.0
,Arouca,8.0,1.0,1.0,2.0,0.0,13.0,5.0,6.2,2.2,0.0
,Arouca,8.0,5.0,5.0,3.0,0.0,10.8,4.0,5.4,2.0,0.0
,Arouca,19.0,6.0,4.0,4.0,0.0,9.2,4.0,4.4,2.0,0.0
,Arouca,15.0,5.0,5.0,5.0,1.0,10.0,3.8,3.4,2.2,0.0
,Arouca,14.0,7.0,2.0,1.0,0.0,10.6,3.6,3.6,2.8,0.2
,Arouca,7.0,1.0,1.0,0.0,1.0,12.8,4.8,3.4,3.0,0.2
,Arouca,14.0,6.0,4.0,3.0,0.0,12.6,4.8,3.4,2.6,0.4
,Arouca,9.0,3.0,2.0,4.0,0.0,13.8,5.0,3.2,2.6,0.4
,Arouca,8.0,3.0,7.0,2.0,0.0,11.8,4.4,2.8,2.6,0.4
,Arouca,10.0,3.0,5.0,2.0,1.0,10.4,4.0,3.2,2.0,0.2
,Arouca,13.0,3.0,5.0,5.0,0.0,9.6,3.2,3.8,2.2,0.4
,Arouca,5.0,0.0,1.0,2.0,0.0,10.8,3.6,4.6,3.2,0.2
,Arouca,18.0,4.0,8.0,1.0,0.0,9.0,2.4,4.0,3.0,0.2
,Arouca,8.0,2.0,4.0,2.0,0.0,10.8,2.6,5.2,2.4,0.2
,Arouca,9.0,5.0,4.0,5.0,0.0,10.8,2.4,4.6,2.4,0.2
,Arouca,18.0,3.0,3.0,6.0,0.0,10.6,2.8,4.4,3.0,0.0
,Arouca,11.0,5.0,4.0,3.0,1.0,11.6,2.8,4.0,3.2,0.0
,Arouca,18.0,7.0,5.0,1.0,0.0,12.8,3.8,4.6,3.4,0.2
,Arouca,8.0,4.0,3.0,2.0,0.0,12.8,4.4,4.0,3.4,0.2
,Arouca,10.0,7.0,4.0,5.0,1.0,12.8,4.8,3.8,3.4,0.2
,Arouca,7.0,1.0,1.0,2.0,0.0,13.0,5.2,3.8,3.4,0.4
,Arouca,12.0,6.0,2.0,5.0,1.0,10.8,4.8,3.4,2.6,0.4
,Arouca,14.0,2.0,7.0,2.0,0.0,11.0,5.0,3.0,3.0,0.4
,Arouca,11.0,3.0,4.0,5.0,0.0,10.2,4.0,3.4,3.2,0.4
,Arouca,14.0,3.0,3.0,5.0,0.0,10.8,3.8,3.6,3.8,0.4
,Arouca,16.0,4.0,5.0,3.0,0.0,11.6,3.0,3.4,3.8,0.2
2017-01-10,Arsenal,25.0,12.0,6.0,0.0,0.0,,,,,
2017-02-12,Arsenal,33.0,15.0,12.0,3.0,0.0,25.0,12.0,6.0,0.0,0.0
2017-05-11,Arsenal,6.0,3.0,5.0,6.0,0.0,29.0,13.5,9.0,1.5,0.0
2017-09-09,Arsenal,17.0,9.0,10.0,0.0,0.0,21.333333333333332,10.0,7.666666666666667,3.0,0.0
2017-10-12,Arsenal,11.0,6.0,5.0,2.0,0.0,20.25,9.75,8.25,2.25,0.0
2017-11-08,Arsenal,27.0,10.0,9.0,0.0,0.0,18.4,9.0,7.6,2.2,0.0
2018-01-03,Arsenal,10.0,5.0,6.0,1.0,0.0,18.8,8.6,8.2,2.2,0.0
2018-01-04,Arsenal,24.0,11.0,6.0,1.0,0.0,14.2,6.6,7.0,1.8,0.0
2018-02-09,Arsenal,17.0,11.0,9.0,4.0,0.0,17.8,8.2,7.2,0.8,0.0
2018-02-12,Arsenal,22.0,7.0,8.0,3.0,0.0,17.8,8.6,7.0,1.6,0.0
2018-03-01,Arsenal,14.0,6.0,10.0,3.0,0.0,20.0,8.8,7.6,1.8,0.0
2018-03-02,Arsenal,15.0,7.0,4.0,2.0,0.0,17.4,8.0,7.8,2.4,0.0
2018-03-11,Arsenal,12.0,4.0,5.0,1.0,0.0,18.4,8.4,7.4,2.6,0.0
2018-04-03,Arsenal,15.0,7.0,11.0,3.0,0.0,16.0,7.0,7.2,2.6,0.0
2018-05-12,Arsenal,9.0,4.0,4.0,3.0,0.0,15.6,6.2,7.6,2.4,0.0
2018-06-05,Arsenal,16.0,8.0,4.0,0.0,0.0,13.0,5.6,6.8,2.4,0.0
2018-07-10,Arsenal,9.0,7.0,2.0,0.0,0.0,13.4,6.0,5.6,1.8,0.0
2018-08-04,Arsenal,13.0,7.0,8.0,2.0,1.0,12.2,6.0,5.2,1.4,0.0
2018-08-12,Arsenal,14.0,2.0,7.0,5.0,0.0,12.4,6.6,5.8,1.6,0.2
2018-09-05,Arsenal,14.0,7.0,6.0,2.0,1.0,12.2,5.6,5.0,2.0,0.2
2018-10-02,Arsenal,6.0,1.0,2.0,1.0,0.0,13.2,6.2,5.4,1.8,0.4
2018-11-03,Arsenal,11.0,7.0,4.0,2.0,0.0,11.2,4.8,5.0,2.0,0.4
2018-11-11,Arsenal,10.0,3.0,11.0,2.0,0.0,11.6,4.8,5.4,2.4,0.4
2018-12-08,Arsenal,9.0,3.0,2.0,2.0,0.0,11.0,4.0,6.0,2.4,0.2
2019-01-01,Arsenal,16.0,9.0,8.0,0.0,0.0,10.0,4.2,5.0,1.8,0.2
2019-01-04,Arsenal,7.0,4.0,6.0,2.0,0.0,10.4,4.6,5.4,1.4,0.0
2019-01-09,Arsenal,26.0,8.0,11.0,3.0,0.0,10.6,5.2,6.2,1.6,0.0
2019-01-12,Arsenal,16.0,7.0,12.0,1.0,0.0,13.6,5.4,7.6,1.8,0.0
2019-02-03,Arsenal,9.0,4.0,4.0,2.0,1.0,14.8,6.2,7.8,1.6,0.0
2019-02-11,Arsenal,10.0,4.0,8.0,0.0,0.0,14.8,6.4,8.2,1.6,0.2
2019-03-02,Arsenal,4.0,2.0,2.0,1.0,0.0,13.6,5.4,8.2,1.6,0.2
2019-05-05,Arsenal,20.0,8.0,16.0,5.0,0.0,13.0,5.0,7.4,1.4,0.2
2019-05-12,Arsenal,12.0,5.0,9.0,3.0,0.0,11.8,5.0,8.4,1.8,0.2
2019-06-10,Arsenal,12.0,2.0,14.0,1.0,0.0,11.0,4.6,7.8,2.2,0.2
2019-07-04,Arsenal,7.0,2.0,6.0,4.0,0.0,11.6,4.2,9.8,2.0,0.0
2019-09-02,Arsenal,9.0,4.0,0.0,2.0,0.0,11.0,3.8,9.4,2.8,0.0
2019-09-11,Arsenal,8.0,1.0,4.0,1.0,0.0,12.0,4.2,9.0,3.0,0.0
2019-09-12,Arsenal,10.0,3.0,3.0,0.0,0.0,9.6,2.8,6.6,2.2,0.0
2019-10-03,Arsenal,14.0,3.0,5.0,2.0,0.0,9.2,2.4,5.4,1.6,0.0
2019-11-08,Arsenal,8.0,2.0,3.0,3.0,0.0,9.6,2.6,3.6,1.8,0.0
2019-12-01,Arsenal,11.0,2.0,3.0,2.0,0.0,9.8,2.6,3.0,1.6,0.0
2019-12-05,Arsenal,17.0,6.0,5.0,1.0,0.0,10.2,2.2,3.6,1.6,0.0
2020-01-01,Arsenal,10.0,4.0,1.0,2.0,0.0,12.0,3.2,3.8,1.6,0.0
2020-01-07,Arsenal,13.0,8.0,6.0,1.0,0.0,12.0,3.4,3.4,2.0,0.0
2020-01-11,Arsenal,7.0,2.0,3.0,3.0,0.0,11.8,4.4,3.6,1.8,0.0
2020-02-02,Arsenal,13.0,2.0,7.0,3.0,0.0,11.6,4.4,3.6,1.8,0.0
2020-04-07,Arsenal,8.0,5.0,5.0,4.0,0.0,12.0,4.4,4.4,2.0,0.0
2020-04-10,Arsenal,6.0,5.0,2.0,0.0,0.0,10.2,4.2,4.4,2.6,0.0
2020-06-12,Arsenal,11.0,2.0,9.0,2.0,0.0,9.4,4.4,4.6,2.2,0.0
2020-07-03,Arsenal,9.0,2.0,6.0,1.0,0.0,9.0,3.2,5.2,2.4,0.0
2020-07-07,Arsenal,11.0,7.0,10.0,1.0,1.0,9.4,3.2,5.8,2.0,0.0
2020-08-11,Arsenal,13.0,2.0,3.0,0.0,0.0,9.0,4.2,6.4,1.6,0.2
2020-11-01,Arsenal,7.0,4.0,4.0,3.0,1.0,10.0,3.6,6.0,0.8,0.2
2020-12-07,Arsenal,13.0,4.0,5.0,3.0,0.0,10.2,3.4,6.4,1.4,0.4
2020-12-09,Arsenal,13.0,6.0,3.0,2.0,0.0,10.6,3.8,5.6,1.6,0.4
2021-02-01,Arsenal,21.0,12.0,5.0,2.0,0.0,11.4,4.6,5.0,1.8,0.4
2021-02-02,Arsenal,9.0,3.0,6.0,2.0,2.0,13.4,5.6,4.0,2.0,0.2
2021-02-05,Arsenal,19.0,5.0,7.0,1.0,0.0,12.6,5.8,4.6,2.4,0.6
2021-02-10,Arsenal,8.0,2.0,5.0,1.0,0.0,15.0,6.0,5.2,2.0,0.4
2021-02-12,Arsenal,17.0,8.0,8.0,0.0,0.0,14.0,5.6,5.2,1.6,0.4
2021-03-04,Arsenal,3.0,2.0,1.0,1.0,0.0,14.8,6.0,6.2,1.2,0.4
2021-06-02,Arsenal,14.0,3.0,7.0,2.0,0.0,11.2,4.0,5.4,1.0,0.4
2021-06-03,Arsenal,15.0,3.0,4.0,1.0,0.0,12.2,4.0,5.6,1.0,0.0
2021-06-12,Arsenal,10.0,3.0,3.0,2.0,0.0,11.4,3.6,5.0,1.0,0.0
2021-07-11,Arsenal,14.0,6.0,4.0,4.0,0.0,11.8,3.8,4.6,1.2,0.0
2021-09-05,Arsenal,15.0,7.0,6.0,1.0,0.0,11.2,3.4,3.8,2.0,0.0
2021-11-04,Arsenal,14.0,5.0,4.0,1.0,0.0,13.6,4.4,4.8,2.0,0.0
2021-11-09,Arsenal,30.0,7.0,8.0,1.0,0.0,13.6,4.8,4.2,1.8,0.0
2021-11-12,Arsenal,15.0,5.0,9.0,2.0,0.0,16.6,5.6,5.0,1.8,0.0
2021-12-05,Arsenal,5.0,2.0,1.0,1.0,0.0,17.6,6.0,6.2,1.8,0.0
2022-01-01,Arsenal,7.0,2.0,5.0,3.0,1.0,15.8,5.2,5.6,1.2,0.0
2022-01-05,Arsenal,13.0,7.0,7.0,2.0,0.0,14.2,4.2,5.4,1.6,0.2
2022-01-10,Arsenal,22.0,9.0,5.0,2.0,0.0,14.0,4.6,6.0,1.8,0.2
2022-04-04,Arsenal,12.0,3.0,2.0,2.0,0.0,12.4,5.0,5.4,2.0,0.2
2022-04-09,Arsenal,16.0,3.0,5.0,3.0,0.0,11.8,4.6,4.0,2.0,0.2
2022-05-08,Arsenal,10.0,2.0,5.0,2.0,0.0,14.0,4.8,4.8,2.4,0.2
2022-06-03,Arsenal,16.0,4.0,5.0,2.0,0.0,14.6,4.8,4.8,2.2,0.0
2022-06-11,Arsenal,14.0,2.0,6.0,2.0,0.0,15.2,4.2,4.4,2.2,0.0
2022-08-05,Arsenal,19.0,9.0,8.0,2.0,0.0,13.6,2.8,4.6,2.2,0.0
2022-09-04,Arsenal,20.0,4.0,11.0,3.0,0.0,15.0,4.0,5.8,2.2,0.0
2022-09-10,Arsenal,11.0,7.0,4.0,1.0,0.0,15.8,4.2,7.0,2.2,0.0
2022-10-02,Arsenal,12.0,2.0,4.0,3.0,1.0,16.0,5.2,6.8,2.0,0.0
2022-12-05,Arsenal,8.0,4.0,2.0,3.0,1.0,15.2,4.8,6.6,2.2,0.2
2022-12-11,Arsenal,14.0,4.0,4.0,2.0,0.0,14.0,5.2,5.8,2.4,0.4
2023-01-03,Arsenal,15.0,5.0,5.0,0.0,0.0,13.0,4.2,5.0,2.4,0.4
2023-01-04,Arsenal,13.0,6.0,4.0,0.0,0.0,12.0,4.4,3.8,1.8,0.4
2023-02-05,Arsenal,16.0,10.0,7.0,0.0,0.0,12.4,4.2,3.8,1.6,0.4
2023-02-12,Arsenal,19.0,6.0,4.0,1.0,0.0,13.2,5.8,4.4,1.0,0.2
2023-03-01,Arsenal,17.0,4.0,5.0,4.0,0.0,15.4,6.2,4.8,0.6,0.0
2023-03-09,Arsenal,17.0,5.0,12.0,2.0,0.0,16.0,6.2,5.0,1.0,0.0
2023-04-02,Arsenal,15.0,3.0,5.0,1.0,0.0,16.4,6.2,6.4,1.4,0.0
2023-04-03,Arsenal,31.0,9.0,17.0,0.0,0.0,16.8,5.6,6.6,1.6,0.0
2023-04-11,Arsenal,14.0,1.0,11.0,1.0,0.0,19.8,5.4,8.6,1.6,0.0
2023-05-12,Arsenal,23.0,9.0,8.0,1.0,0.0,18.8,4.4,10.0,1.6,0.0
2023-07-05,Arsenal,10.0,6.0,4.0,1.0,0.0,20.0,5.4,10.6,1.0,0.0
2023-08-10,Arsenal,12.0,2.0,5.0,2.0,0.0,18.6,5.6,9.0,0.8,0.0
2023-09-04,Arsenal,9.0,5.0,4.0,4.0,0.0,18.0,5.4,9.0,1.0,0.0
2023-09-12,Arsenal,12.0,5.0,3.0,2.0,0.0,13.6,4.6,6.4,1.8,0.0
2023-11-02,Arsenal,23.0,7.0,7.0,0.0,0.0,13.2,5.4,4.8,2.0,0.0
2023-11-11,Arsenal,16.0,6.0,3.0,0.0,1.0,13.2,5.0,4.6,1.8,0.0
2023-12-03,Arsenal,15.0,7.0,8.0,1.0,0.0,14.4,5.0,4.4,1.6,0.2
2023-12-08,Arsenal,15.0,7.0,8.0,2.0,0.0,15.0,6.0,5.0,1.4,0.2
2024-02-11,Arsenal,10.0,1.0,6.0,4.0,0.0,16.2,6.4,5.8,1.0,0.2
2024-03-04,Arsenal,13.0,4.0,3.0,1.0,0.0,15.8,5.6,6.4,1.4,0.2
2024-04-02,Arsenal,15.0,7.0,2.0,6.0,0.0,13.8,5.0,5.6,1.6,0.2
2024-04-03,Arsenal,22.0,10.0,7.0,0.0,0.0,13.6,5.2,5.4,2.8,0.0
2024-04-05,Arsenal,25.0,9.0,6.0,2.0,0.0,15.0,5.8,5.2,2.6,0.0
2024-04-12,Arsenal,14.0,6.0,13.0,1.0,0.0,17.0,6.2,4.8,2.6,0.0
2024-05-10,Arsenal,29.0,6.0,13.0,0.0,0.0,17.8,7.2,6.2,2.0,0.0
2024-06-04,Arsenal,20.0,7.0,7.0,2.0,0.0,21.0,7.6,8.2,1.8,0.0
2024-08-12,Arsenal,12.0,4.0,6.0,2.0,0.0,22.0,7.6,9.2,1.0,0.0
2024-09-03,Arsenal,17.0,6.0,10.0,2.0,0.0,20.0,6.4,9.0,1.4,0.0
2024-10-11,Arsenal,13.0,3.0,3.0,2.0,0.0,18.4,5.8,9.8,1.4,0.0
2024-11-02,Arsenal,25.0,12.0,6.0,0.0,0.0,18.2,5.2,7.8,1.6,0.0
2024-12-05,Arsenal,11.0,5.0,7.0,2.0,0.0,17.4,6.4,6.4,1.6,0.0
2025-01-01,Arsenal,14.0,5.0,3.0,2.0,0.0,15.6,6.0,6.4,1.6,0.0
2025-01-04,Arsenal,17.0,4.0,5.0,1.0,0.0,16.0,6.2,5.8,1.6,0.0
2025-01-11,Arsenal,12.0,8.0,6.0,1.0,0.0,16.0,5.8,4.8,1.4,0.0
2025-02-02,Arsenal,12.0,7.0,5.0,2.0,0.0,15.8,6.8,5.4,1.2,0.0
2025-03-05,Arsenal,13.0,4.0,2.0,0.0,0.0,13.2,5.8,5.2,1.6,0.0
2025-03-12,Arsenal,15.0,7.0,4.0,0.0,0.0,13.6,5.6,4.2,1.2,0.0
2025-04-01,Arsenal,9.0,3.0,5.0,3.0,0.0,13.8,6.0,4.4,0.8,0.0
2025-04-10,Arsenal,21.0,5.0,8.0,0.0,0.0,12.2,5.8,4.4,1.2,0.0
2025-05-04,Arsenal,14.0,5.0,8.0,1.0,0.0,14.0,5.2,4.8,1.0,0.0
2025-06-12,Arsenal,15.0,9.0,3.0,2.0,0.0,14.4,4.8,5.4,0.8,0.0
2025-08-11,Arsenal,17.0,7.0,2.0,1.0,0.0,14.8,5.8,5.6,1.2,0.0
2025-09-03,Arsenal,17.0,6.0,9.0,1.0,0.0,15.2,5.8,5.2,1.4,0.0
2025-11-05,Arsenal,15.0,7.0,1.0,1.0,1.0,16.8,6.4,6.0,1.0,0.0
2025-12-04,Arsenal,14.0,3.0,13.0,1.0,0.0,15.6,6.8,4.6,1.2,0.2
2026-01-03,Arsenal,12.0,5.0,5.0,1.0,0.0,15.6,6.4,5.6,1.2,0.2
2026-02-05,Arsenal,18.0,9.0,3.0,0.0,0.0,15.0,5.6,6.0,1.0,0.2
2026-03-01,Arsenal,12.0,5.0,5.0,1.0,0.0,15.2,6.0,6.2,0.8,0.2
2026-04-03,Arsenal,7.0,2.0,3.0,1.0,0.0,14.2,5.8,5.4,0.8,0.2
2026-07-02,Arsenal,16.0,5.0,5.0,1.0,0.0,12.6,4.8,5.8,0.8,0.0
2026-08-01,Arsenal,9.0,4.0,3.0,2.0,0.0,13.0,5.2,4.2,0.8,0.0
2026-10-05,Arsenal,15.0,4.0,3.0,4.0,0.0,12.4,5.0,3.8,1.0,0.0
2026-11-04,Arsenal,15.0,3.0,10.0,1.0,0.0,11.8,4.0,3.8,1.8,0.0
2026-12-02,Arsenal,7.0,2.0,4.0,2.0,0.0,12.4,3.6,4.8,1.8,0.0
,Arsenal,9.0,5.0,5.0,3.0,0.0,12.4,3.6,5.0,2.0,0.0
,Arsenal,13.0,4.0,7.0,2.0,0.0,11.0,3.6,5.0,2.4,0.0
,Arsenal,10.0,7.0,2.0,1.0,0.0,11.8,3.6,5.8,2.4,0.0
,Arsenal,17.0,2.0,6.0,2.0,0.0,10.8,4.2,5.6,1.8,0.0
,Arsenal,24.0,9.0,4.0,2.0,0.0,11.2,4.0,4.8,2.0,0.0
,Arsenal,14.0,5.0,9.0,0.0,0.0,14.6,5.4,4.8,2.0,0.0
,Arsenal,18.0,3.0,6.0,0.0,0.0,15.6,5.4,5.6,1.4,0.0
,Arsenal,16.0,6.0,5.0,0.0,1.0,16.6,5.2,5.4,1.0,0.0
,Arsenal,9.0,5.0,8.0,1.0,0.0,17.8,5.0,6.0,0.8,0.2
,Arsenal,21.0,7.0,8.0,3.0,0.0,16.2,5.6,6.4,0.6,0.2
,Arsenal,15.0,2.0,7.0,1.0,0.0,15.6,5.2,7.2,0.8,0.2
,Arsenal,5.0,1.0,4.0,3.0,0.0,15.8,4.6,6.8,1.0,0.2
,Arsenal,16.0,3.0,3.0,3.0,0.0,13.2,4.2,6.4,1.6,0.2
,Arsenal,19.0,10.0,2.0,3.0,0.0,13.2,3.6,6.0,2.2,0.0
,Arsenal,21.0,6.0,7.0,0.0,0.0,15.2,4.6,4.8,2.6,0.0
,Arsenal,9.0,3.0,3.0,1.0,0.0,15.2,4.4,4.6,2.0,0.0
,Arsenal,6.0,1.0,1.0,2.0,0.0,14.0,4.6,3.8,2.0,0.0
,Arsenal,26.0,11.0,6.0,2.0,0.0,14.2,4.6,3.2,1.8,0.0
,Arsenal,22.0,7.0,8.0,1.0,0.0,16.2,6.2,3.8,1.6,0.0
,Arsenal,14.0,4.0,7.0,3.0,0.0,16.8,5.6,5.0,1.2,0.0
,Arsenal,14.0,6.0,2.0,0.0,0.0,15.4,5.2,5.0,1.8,0.0
,Arsenal,24.0,8.0,10.0,1.0,1.0,16.4,5.8,4.8,1.6,0.0
,Arsenal,20.0,5.0,9.0,3.0,0.0,20.0,7.2,6.6,1.4,0.2
,Arsenal,9.0,5.0,13.0,1.0,0.0,18.8,6.0,7.2,1.6,0.2
,Arsenal,17.0,7.0,3.0,3.0,0.0,16.2,5.6,8.2,1.6,0.2
,Arsenal,7.0,3.0,3.0,2.0,0.0,16.8,6.2,7.4,1.6,0.2
,Arsenal,11.0,2.0,5.0,0.0,0.0,15.4,5.6,7.6,2.0,0.2
,Arsenal,8.0,3.0,3.0,3.0,0.0,12.8,4.4,6.6,1.8,0.0
,Arsenal,21.0,8.0,5.0,2.0,0.0,10.4,4.0,5.4,1.8,0.0
,Arsenal,11.0,3.0,8.0,1.0,0.0,12.8,4.6,3.8,2.0,0.0
,Arsenal,12.0,4.0,4.0,2.0,0.0,11.6,3.8,4.8,1.6,0.0
,Arsenal,12.0,5.0,12.0,2.0,0.0,12.6,4.0,5.0,1.6,0.0
,Arsenal,12.0,4.0,5.0,3.0,0.0,12.8,4.6,6.4,2.0,0.0
,Arsenal,9.0,4.0,5.0,1.0,0.0,13.6,4.8,6.8,2.0,0.0
,Arsenal,11.0,4.0,5.0,2.0,0.0,11.2,4.0,6.8,1.8,0.0
,Arsenal,10.0,6.0,6.0,2.0,0.0,11.2,4.2,6.2,2.0,0.0
,Arsenal,36.0,13.0,17.0,4.0,0.0,10.8,4.6,6.6,2.0,0.0
,Arsenal,17.0,9.0,4.0,2.0,1.0,15.6,6.2,7.6,2.4,0.0
,Arsenal,18.0,6.0,9.0,0.0,0.0,16.6,7.2,7.4,2.2,0.2
,Arsenal,8.0,0.0,3.0,4.0,0.0,18.4,7.6,8.2,2.0,0.2
,Arsenal,11.0,2.0,1.0,3.0,0.0,17.8,6.8,7.8,2.4,0.2
,Arsenal,16.0,6.0,7.0,1.0,0.0,18.0,6.0,6.8,2.6,0.2
,Arsenal,9.0,6.0,5.0,0.0,0.0,14.0,4.6,4.8,2.0,0.2
,Arsenal,30.0,14.0,7.0,1.0,0.0,12.4,4.0,5.0,1.6,0.0
,Arsenal,17.0,5.0,5.0,0.0,0.0,14.8,5.6,4.6,1.8,0.0
,Arsenal,14.0,5.0,7.0,4.0,0.0,16.6,6.6,5.0,1.0,0.0
,Arsenal,17.0,2.0,5.0,0.0,0.0,17.2,7.2,6.2,1.2,0.0
,Arsenal,21.0,7.0,7.0,0.0,0.0,17.4,6.4,5.8,1.0,0.0
,Arsenal,22.0,3.0,7.0,0.0,0.0,19.8,6.6,6.2,1.0,0.0
,Arsenal,23.0,5.0,7.0,2.0,0.0,18.2,4.4,6.2,0.8,0.0
,Arsenal,11.0,4.0,7.0,1.0,0.0,19.4,4.4,6.6,1.2,0.0
,Arsenal,16.0,9.0,4.0,1.0,0.0,18.8,4.2,6.6,0.6,0.0
,Arsenal,14.0,4.0,6.0,3.0,0.0,18.6,5.6,6.4,0.8,0.0
,Arsenal,12.0,3.0,5.0,2.0,0.0,17.2,5.0,6.2,1.4,0.0
,Arsenal,16.0,10.0,5.0,0.0,0.0,15.2,5.0,5.8,1.8,0.0
,Arsenal,9.0,4.0,3.0,3.0,0.0,13.8,6.0,5.4,1.4,0.0
,Arsenal,15.0,3.0,5.0,0.0,0.0,13.4,6.0,4.6,1.8,0.0
,Arsenal,20.0,8.0,8.0,3.0,0.0,13.2,4.8,4.8,1.6,0.0
,Arsenal,8.0,3.0,0.0,1.0,0.0,14.4,5.6,5.2,1.6,0.0
,Arsenal,9.0,4.0,4.0,0.0,0.0,13.6,5.6,4.2,1.4,0.0
,Arsenal,15.0,6.0,1.0,2.0,0.0,12.2,4.4,4.0,1.4,0.0
,Arsenal,17.0,10.0,10.0,1.0,0.0,13.4,4.8,3.6,1.2,0.0
,Arsenal,12.0,2.0,4.0,0.0,0.0,13.8,6.2,4.6,1.4,0.0
,Arsenal,9.0,5.0,5.0,2.0,0.0,12.2,5.0,3.8,0.8,0.0
,Arsenal,9.0,2.0,6.0,2.0,0.0,12.4,5.4,4.8,1.0,0.0
,Arsenal,19.0,6.0,6.0,2.0,0.0,12.4,5.0,5.2,1.4,0.0
,Arsenal,7.0,2.0,4.0,2.0,0.0,13.2,5.0,6.2,1.4,0.0
,Arsenal,20.0,4.0,8.0,1.0,0.0,11.2,3.4,5.0,1.6,0.0
,Arsenal,13.0,4.0,5.0,1.0,0.0,12.8,3.8,5.8,1.8,0.0
,Arsenal,10.0,6.0,1.0,2.0,0.0,13.6,3.6,5.8,1.6,0.0
,Arsenal,7.0,4.0,9.0,1.0,0.0,13.8,4.4,4.8,1.6,0.0
,Arsenal,8.0,2.0,3.0,2.0,0.0,11.4,4.0,5.4,1.4,0.0
,Arsenal,13.0,5.0,5.0,0.0,0.0,11.6,4.0,5.2,1.4,0.0
,Arsenal,15.0,4.0,4.0,3.0,0.0,10.2,4.2,4.6,1.2,0.0
,Arsenal,12.0,4.0,6.0,0.0,0.0,10.6,4.2,4.4,1.6,0.0
,Arsenal,16.0,6.0,9.0,2.0,0.0,11.0,3.8,5.4,1.2,0.0
,Arsenal,19.0,6.0,4.0,0.0,0.0,12.8,4.2,5.4,1.4,0.0
,Arsenal,12.0,5.0,8.0,4.0,0.0,15.0,5.0,5.6,1.0,0.0
,Arsenal,11.0,1.0,5.0,3.0,0.0,14.8,5.0,6.2,1.8,0.0
,Arsenal,6.0,1.0,6.0,1.0,1.0,14.0,4.4,6.4,1.8,0.0
,Arsenal,16.0,9.0,10.0,2.0,0.0,12.8,3.8,6.4,2.0,0.2
,Arsenal,9.0,3.0,4.0,1.0,0.0,12.8,4.4,6.6,2.0,0.2
,Arsenal,10.0,4.0,1.0,3.0,0.0,10.8,3.8,6.6,2.2,0.2
,Arsenal,21.0,6.0,9.0,5.0,1.0,10.4,3.6,5.2,2.0,0.2
